,Solid_Volume_Fraction,Average_Pore_Size,Pore_Size_Std,Average_Sphere_Radius,Sphere_Radius_Std,Particle_Radius,Particle_Rate,Atom_Atom_CohesiveEnergy,Atom_Wall_CohesiveEnergy,Thickness,Fluid_Velocity,nu,Umedian,Umean,Skew,Kurt,Mean_Min_Dist10,Mean_Min_Dist25,Mean_Min_Dist33,Mean_Min_Dist50,Mean_Min_Dist66,Mean_Min_Dist75,Mean_Min_Dist100,Names,EndTime,Clogged?
0,0.390002639,0.007709131,0.001499305,0.00792409,0.006441565,0.00247,2000,0,0,0.015,0.01,1.00E-05,0.003988597,0.08976163,2.794094086,7.824315058,0.005504623,0.005885317,0.00607988,0.006527799,0.007115946,0.007627234,0.013758713,C2000D0.75d.4950T1.50Case,364000,TRUE
0,0.565284463,0.002616109,0.000846174,0.007562294,0.006082574,0.00125,4000,0,0,0.00375,0.01,1.00E-05,0.001108124,0.038235005,4.613109589,22.6359541,0.002728232,0.002974412,0.00308079,0.003313512,0.003595892,0.003827381,0.007498421,C4000D0.25d.25T.375Case,238000,TRUE
0,0.631286717,0.001105684,0.000898426,0.007603902,0.006070986,0.00016,500,0,0,0.0015,0.01,1.00E-05,0.025355801,0.171860278,2.065811396,6.508193136,0.001319925,0.005175478,0.007166597,0.010854904,0.014160204,0.016233461,0.02905879,C500D0.1d.033T.15Case,500000,TRUE
0,0.631286717,0.001105684,0.000898426,0.007603902,0.006070986,0.0005,500,0,0,0.0025,0.01,1.00E-05,0.001465381,0.099872507,2.298390388,5.388771575,0.001273666,0.00155904,0.001889871,0.004024228,0.00672353,0.008454656,0.018999692,C500D0.1d.1T.25Case,500000,TRUE
0,0.390002639,0.007709131,0.001499305,0.00792409,0.006441565,0.00123,2000,0,0,0.01125,0.01,1.00E-05,0.358212769,0.400374532,0.704652846,0.021480511,0.00615133,0.007799073,0.008548371,0.010153042,0.011896749,0.01308161,0.021495178,C2000D0.75d.2475T1.125Case,500000,FALSE
0,0.565284463,0.002616109,0.000846174,0.007562294,0.006082574,0.00041,250,0,0,0.00625,0.01,1.00E-05,0.112821594,0.19059746,1.590676308,2.413255554,0.008537834,0.013492263,0.015334306,0.018658516,0.022001341,0.02421339,0.039692294,C250D0.25d.0825T.625Case,500000,FALSE
0,0.390002639,0.007709131,0.001499305,0.00792409,0.006441565,0.00247,2000,0,0,0.01125,0.01,1.00E-05,0.002449834,0.06025302,3.304636955,11.32562414,0.005403426,0.005780945,0.005972778,0.006407406,0.006933386,0.007384443,0.013434586,C2000D0.75d.4950T1.125Case,319000,TRUE
0,0.477248417,0.005182089,0.001137249,0.007654266,0.006317022,0.00125,4000,0,0,0.01,0.01,1.00E-05,0.122374974,0.220378295,1.199742198,0.847644921,0.002914798,0.003328269,0.003602406,0.004389989,0.005395832,0.006125979,0.011647129,C4000D0.5d.25T1.0Case,345000,FALSE
0,0.565284463,0.002616109,0.000846174,0.007562294,0.006082574,0.00082,250,0,0,0.00625,0.01,1.00E-05,0.164304674,0.223398253,1.245833039,1.098306979,0.011519261,0.016190586,0.017974294,0.021523641,0.024831327,0.027091943,0.042984933,C250D0.25d.1650T.625Case,500000,FALSE
0,0.631286717,0.001105684,0.000898426,0.007603902,0.006070986,0.00016,250,0,0,0.002,0.01,1.00E-05,0.002492449,0.196635872,26.12352371,710.3227524,0.005045314,0.010966429,0.013129738,0.017101191,0.020914363,0.0234831,0.039177044,C250D0.1d.033T.2Case,500000,TRUE
