,Solid_Volume_Fraction,Average_Pore_Size,Pore_Size_Std,Average_Sphere_Radius,Sphere_Radius_Std,Particle_Radius,Particle_Rate,Atom_Atom_CohesiveEnergy,Atom_Wall_CohesiveEnergy,Thickness,Fluid_Velocity,nu,Umedian,Umean,Skew,Kurt,Mean_Min_Dist10,Mean_Min_Dist25,Mean_Min_Dist33,Mean_Min_Dist50,Mean_Min_Dist66,Mean_Min_Dist75,Mean_Min_Dist100,Names,EndTime,Clogged?
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00021,2245,5000,500000,0.0012,0.18,1.00E-05,0.001200487,0.050555449,3.738820791,14.26109503,0.000674905,0.000799749,0.000873061,0.001088566,0.001440106,0.001784535,0.006127292,awE500000aaE5000C2245dRatio0.35Case,375000,TRUE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00021,2245,5000,5000000,0.0012,0.18,1.00E-05,0.490451008,1.100538135,8.202861786,69.42752621,0.019271875,0.021414666,0.022320329,0.024125205,0.026211361,0.027925823,0.045659447,awE5000000aaE5000C2245dRatio0.35Case,500000,FALSE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00021,8674,5000000,500000,0.0012,0.18,1.00E-05,0.382751077,0.752069175,22.67590523,661.2427054,0.00580005,0.007408141,0.008152405,0.00961412,0.011015803,0.011929344,0.018830142,awE500000aaE5000000C8674dRatio0.35Case,500000,FALSE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00021,2245,50000,50000,0.0012,0.18,1.00E-05,0.076953962,0.201616734,1.590199947,2.222619629,0.000607332,0.000976964,0.001378207,0.002536566,0.003919367,0.004853404,0.011262185,awE50000aaE50000C2245dRatio0.35Case,500000,FALSE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00021,8674,50000,500000,0.0012,0.18,1.00E-05,0.00366814,0.163710609,61.31596375,4079.108929,0.000716456,0.000871337,0.000970935,0.001288119,0.001825556,0.002316635,0.006458055,awE500000aaE50000C8674dRatio0.35Case,249000,TRUE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00021,8674,500000,5000000,0.0012,0.18,1.00E-05,0.490451008,1.261990905,5.858980656,35.32508914,0.010629755,0.01194369,0.012534771,0.013737607,0.015009837,0.015797256,0.023506946,awE5000000aaE500000C8674dRatio0.35Case,500000,FALSE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00015,2245,5000,5000,0.0012,0.18,1.00E-05,0.329562217,0.534485698,40.92731857,1690.588223,0.006688344,0.009524841,0.010638062,0.012793415,0.01493972,0.016458921,0.028096726,awE5000aaE5000C2245dRatio0.25Case,340000,FALSE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00021,8674,50000,50000,0.0012,0.18,1.00E-05,0.117316768,0.230617791,1.371095061,1.409182072,0.000572545,0.000770711,0.000925169,0.001403012,0.002069367,0.002564919,0.006402006,awE50000aaE50000C8674dRatio0.35Case,324000,FALSE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00015,8674,5000000,5000000,0.0012,0.18,1.00E-05,0.490451008,0.55191195,23.00208282,579.9596882,0.011146677,0.012551077,0.013136987,0.014291402,0.015446515,0.016271489,0.024082141,awE5000000aaE5000000C8674dRatio0.25Case,500000,FALSE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00015,8674,5000,5000000,0.0012,0.18,1.00E-05,0.490451008,0.636627674,26.68941689,723.9481734,0.011237671,0.012489396,0.013047488,0.014136607,0.01529878,0.016112413,0.024562798,awE5000000aaE5000C8674dRatio0.25Case,500000,FALSE
