Solid_Volume_Fraction,Average_Pore_Size,Pore_Size_Std,Average_Sphere_Radius,Sphere_Radius_Std,Particle_Radius,Particle_Rate,Atom_Atom_CohesiveEnergy,Atom_Wall_CohesiveEnergy,Thickness,nu,Fluid_Velocity,Umedian,Umean,Skew,Kurt,Mean_Min_Dist10,Mean_Min_Dist25,Mean_Min_Dist33,Mean_Min_Dist50,Mean_Min_Dist66,Mean_Min_Dist75,Mean_Min_Dist100,Names,EndTime,Clogged,Particle_Volume,Particle_Mass,particle_diameter_BY_pore_size,particle_diameter_BY_Thickness,particle_diameter_BY_sphere_diameter,pore_size_BY_sphere_diameter,thickness_BY_pore_size,U_scaled,AAND,AWND,Throat_Flux,log(nu),Volume_Fraction,Umedian_BY_Umean,ResTime,U,pore_size_std_BY_pore_size,sphere_size_std_BY_pore_size,D10,D25,D33,D50,D66,D75,D100,Clogging_Number
0.390002639,0.007709131,0.001499305,0.00792409,0.006441565,0.00187,250,0,0,0.015,1.00E-05,0.01,0.347469002,0.385539293,0.748822987,0.071180217,0.023155764,0.027397891,0.029328201,0.033091314,0.037132483,0.039987689,0.058285387,C250D0.75d.375T1.50Case,5,0,2.74E-08,8.22E-05,0.485138986,0.249333333,0.235989243,0.486436361,1.945744598,1.18E-05,0,0,409.8378386,-5,0.609997361,0.901254446,1.8,133.8807569,0.992057896,5.144960133,26.34545455,31.31741212,33.20730303,36.97038788,40.81694242,43.54183939,66.05973636,14.25422934
0.590945397,0.001619166,0.001236594,0.007622124,0.006017987,0.00047,1000,0,0,0.00262,1.00E-05,0.22,0.153631642,0.229767695,1.245438099,1.053807208,0.003020051,0.005296614,0.006329345,0.008352716,0.010306976,0.011571066,0.020411728,U0.22C1000TRatio1.75dRatio0.63Case,5,0,4.35E-10,1.30E-06,0.580545787,0.358778626,0.061662602,0.106214882,1.618116981,5.22E-05,0,0,2444.661404,-5,0.409054603,0.668639001,1.57,35.87941817,0.405937584,0.987994173,0.171479798,0.325296465,0.400294949,0.566632323,0.768210606,0.927512121,3.269362626,0.023538627
0.549491903,0.003490589,0.001265723,0.008561619,0.006636852,0.00054,1000,0,0,0.0066,1.00E-05,0.01,0.191008195,0.257971108,1.218434453,1.142050185,0.005383451,0.007138031,0.007937973,0.009611818,0.011363651,0.012581893,0.021533736,T.66D0.33d.1089Case,5,0,6.60E-10,1.98E-06,0.30940337,0.163636364,0.063072183,0.203850989,1.890798372,1.39E-06,0,0,2219.715931,-5,0.450508097,0.740424757,0.1,1.902990855,0.460039095,1.297247552,34.51963415,41.21156829,43.99911951,49.94296829,56.47554634,61.12538537,91.65320732,42.45212163
0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00015,2245,5000,500000,0.0012,1.00E-05,0.18,0.000532359,0.102374509,21.22939873,705.8789615,0.00108349,0.001585939,0.001885683,0.002673062,0.003718105,0.004568281,0.010991568,awE500000aaE5000C2245dRatio0.25Case,4.75,1,1.41E-11,4.24E-08,0.223134595,0.25,0.016487966,0.07389247,0.892538379,6.80E-06,850.3401361,85034.01361,5905.223183,-5,0.380171914,0.005200113,0.549,57.01876259,0.37619231,2.436474826,0.393741935,0.645820968,0.797716129,1.240687097,1.984927419,2.667170968,8.812753226,0.499113142
0.574246578,0.002427489,0.000751232,0.007581803,0.00614795,0.00023,2700,0,30000,0.00234,1.00E-05,0.45,0.22756326,0.3261037,1.167769909,0.960078016,0.000774869,0.001564074,0.002365171,0.004105821,0.005714855,0.00673216,0.013364439,awE30000C2700D0.234dRatio0.2Case,5,0,5.10E-11,1.53E-07,0.189496224,0.196581197,0.030335792,0.160086526,0.963959054,1.34E-05,0,3327.417924,6341.698881,-5,0.425753422,0.697824833,1.89,66.58209852,0.964191082,2.676219511,0.444532323,0.639786869,0.751106061,1.053747475,1.546614141,2.069856566,8.687013131,0.003129866
0.390002639,0.007709131,0.001499305,0.00792409,0.006441565,0.00123,500,0,0,0.01125,1.00E-05,0.01,0.321740061,0.377693444,1.045162439,1.158190011,0.013601645,0.01748612,0.01900105,0.021976822,0.025056575,0.02712985,0.04172261,C500D0.75d.2475T1.125Case,5,0,7.79E-09,2.34E-05,0.319102114,0.218666667,0.155222871,0.486436361,1.459308449,3.89E-06,0,0,819.6756773,-5,0.609997361,0.851855032,3,95.84245035,0.282486997,1.954041309,0.486302439,0.987636585,1.497741463,4.149257317,7.430117073,9.479195122,21.03573171,1.420420141
0.408548009,0.008195763,0.001642427,0.007964055,0.006607742,0.0008,1000,0,0,0.008,1.00E-05,0.25,0.338488191,0.393339753,0.793232083,0.104340789,0.008919671,0.011279746,0.012267204,0.014321247,0.016549401,0.018062447,0.029044066,U0.25D0.8d.16Case,5,0,2.14E-09,6.43E-06,0.195222824,0.2,0.10045134,0.514547112,0.976114121,2.89E-05,0,0,1690.754305,-5,0.591451991,0.860549152,1.71,35.16387067,0.439183945,1.637021648,0.124068692,0.268251402,0.345210748,0.514643925,0.700790187,0.84370514,2.558364953,0.028048573
0.549491903,0.003490589,0.001265723,0.008561619,0.006636852,0.00054,1000,0,0,0.00825,1.00E-05,0.01,0.185165718,0.251499295,1.258300066,1.288994883,0.005230972,0.00715952,0.008005152,0.009687582,0.011405697,0.012583606,0.021412018,T.825D0.33d.1089Case,5,0,6.60E-10,1.98E-06,0.30940337,0.130909091,0.063072183,0.203850989,2.363497966,1.39E-06,0,0,2219.715931,-5,0.450508097,0.736247463,0.1,1.868438744,0.380660388,1.529467708,4.64616129,8.231693548,9.760732258,12.92366129,16.21935323,18.41753387,34.24951613,10.34523271
0.549491903,0.003490589,0.001265723,0.008561619,0.006636852,0.00054,1000,0,0,0.00495,1.00E-05,0.01,0.199586913,0.261063457,1.140914083,0.926527057,0.005182519,0.007126846,0.007976968,0.009693029,0.011464683,0.012684944,0.021883363,T.495D0.33d.1089Case,5,0,6.60E-10,1.98E-06,0.30940337,0.218181818,0.063072183,0.203850989,1.418098779,1.39E-06,0,0,2219.715931,-5,0.450508097,0.764514939,0.098,1.929723708,0.219457636,1.219010712,0.3605412,0.5470128,0.6462084,0.9114352,1.297592,1.6638536,5.7126648,0.012012827
0.645273437,0.001119683,0.001054275,0.00783448,0.006181341,0.00025,1000,0,0,0.001,1.00E-05,0.05,0.052551083,0.131757095,1.916493416,3.565977415,0.000767096,0.001772734,0.002613452,0.004504639,0.006413384,0.007659912,0.015863527,U0.05D0.1d.05Case,5,0,6.54E-11,1.96E-07,0.446554962,0.5,0.031910223,0.071458667,0.893109925,7.92E-06,0,0,2819.072785,-5,0.354726563,0.398848221,1.56,92.40885868,0.39599537,1.950875759,0.471170769,0.84156,1.071221538,1.758241538,2.733410769,3.497992308,9.546361538,1.031496156
0.578684408,0.002630713,0.000989654,0.008024234,0.006409666,0.0005,1000,50000,0,0.0025,1.00E-05,0.15,0.16878313,0.23577455,1.139116526,0.7757004,0.003599226,0.006047068,0.007059555,0.009038569,0.010961606,0.012213146,0.021487835,aaE50000C1000D0.25dRatio0.4Case,5,0,5.24E-10,1.57E-06,0.380125084,0.4,0.062311244,0.163922999,0.95031271,2.40E-05,2551.020408,0,2373.517665,-5,0.421315592,0.715866619,1.86,72.42620795,0.22767275,1.627544363,0.321640909,0.54712,0.67496,1.043858182,1.697106364,2.342140909,7.905070909,0.033268428
0.576619878,0.003246442,0.001285576,0.007856183,0.006333405,0.00096,3200,0,0,0.0031,0.01,0.9,1.0972486,1.8341947,4.910702705,50.36956995,0.009798571,0.013335918,0.014744484,0.01736999,0.019962229,0.021636278,0.034803497,nu1e-2C3200U0.9dRatio0.62Case,5,0,3.71E-09,1.11E-05,0.591416696,0.619354839,0.122196746,0.206617005,0.95489154,7.04E-05,0,0,7558.21975,-2,0.423380122,0.598218172,0.1,2.864846019,0.36261015,1.901355903,1.45344878,4.41857561,5.817435366,8.50522439,11.10373293,12.7950378,24.28579268,6.076306312
0.477321349,0.00517395,0.001522441,0.007411181,0.006130611,0.00062,1000,0,0,0.005,1.00E-05,0.01,0.23380312,0.29386348,0.986816943,0.50140338,0.006215151,0.008493058,0.009406487,0.011229529,0.01311597,0.014391883,0.023583397,R0.1D0.5d.125Case,5,0,9.98E-10,2.99E-06,0.239662154,0.248,0.083657382,0.3490638,0.966379652,1.25E-06,0,0,1913.221437,-5,0.522678651,0.795618156,0.1,9.04417537,0.81255223,5.490706205,1.714492,17.225284,27.110804,44.702696,60.131548,69.36736,129.588336,1.777202399
0.576619878,0.003246442,0.001285576,0.007856183,0.006333405,0.00065,500,0,0,0.0031,0.0001,0,0.097635165,0.16784468,1.342159629,1.294975959,0.005573292,0.008240884,0.009407243,0.01177715,0.014112219,0.015637674,0.026411045,nu1e-4C500U0dRatio0.42Case,5,0,1.15E-09,3.45E-06,0.400438388,0.419354839,0.08273738,0.206617005,0.95489154,0,0,0,1180.971836,-4,0.423380122,0.581699491,1.5,135.5640549,0.670460954,5.581248057,0.528676667,0.89499,1.164373333,2.49154,6.907146667,10.52986667,34.92618,0.01933105
0.639433204,0.001106488,0.000741857,0.007623923,0.006175584,0.0002,1500,0,0,0.001,1.00E-05,0.3,0.058518726,0.229519129,1.703862786,2.887946281,0.000538388,0.000828622,0.001417003,0.003627227,0.005868259,0.007218182,0.01519633,U0.3C1500dRatio0.4Case,5,0,3.35E-11,1.01E-07,0.361504146,0.4,0.026233214,0.07256684,0.903760366,2.61E-05,0,0,4160.11684,-5,0.360566796,0.254962304,1.884,72.42620795,0.22767275,1.627544363,0.118536667,0.266854667,0.350759333,0.52538,0.725857333,0.87912,3.119970667,0.026823372
0.590945397,0.001619166,0.001236594,0.007622124,0.006017987,0.00047,3300,0,0,0.00262,1.00E-05,1.5,0.58360666,0.720774114,1.475244403,2.606014425,0.003856126,0.006052115,0.006900469,0.008535115,0.010181366,0.011278111,0.019306667,U1.5C3300TRatio1.75dRatio0.63Case,5,0,4.35E-10,1.30E-06,0.580545787,0.358778626,0.061662602,0.106214882,1.618116981,0.000107943,0,0,8067.382633,-5,0.409054603,0.809694256,2.331,185.3767412,0.309468756,2.532637635,0.629307527,0.811874194,0.913105376,1.188086022,1.58446129,1.943844086,7.809660215,0.002124265
0.390002639,0.007709131,0.001499305,0.00792409,0.006441565,0.00123,500,0,0,0.015,1.00E-05,0.01,0.342716336,0.405582815,0.893989325,0.688990112,0.014378864,0.017813105,0.019339696,0.022366487,0.025454615,0.027575704,0.043314091,C500D0.75d.2475T1.50Case,5,0,7.79E-09,2.34E-05,0.319102114,0.164,0.155222871,0.486436361,1.945744598,3.89E-06,0,0,819.6756773,-5,0.609997361,0.844997183,0,0,0.39599537,1.950875759,0.557810204,0.991,1.232177551,1.893865306,2.888334694,3.704255102,10.96178571,0.978814754
0.390002639,0.007709131,0.001499305,0.00792409,0.006441565,0.00187,250,0,0,0.01125,1.00E-05,0.01,0.384412885,0.412755221,0.580272496,-0.260298087,0.024782285,0.028652929,0.030393814,0.034049512,0.038056814,0.040909015,0.060678201,C250D0.75d.375T1.125Case,5,0,2.74E-08,8.22E-05,0.485138986,0.332444444,0.235989243,0.486436361,1.459308449,1.18E-05,0,0,409.8378386,-5,0.609997361,0.931333792,3,72.42620795,0.22767275,1.627544363,0.641917692,0.922302308,1.095016154,1.634670769,2.727237692,3.823508462,11.77870154,0.009565201
0.568116022,0.003202343,0.001418499,0.009137983,0.006960162,0.00082,1000,0,0,0.003,1.00E-05,1.2,0.577539802,0.679226637,0.998248816,1.017918874,0.003064122,0.008890004,0.011180288,0.014952933,0.018269228,0.020351592,0.034842724,U1.2R0.7dRatio0.55Case,5,0,2.31E-09,6.93E-06,0.512125028,0.546666667,0.089735339,0.175221545,0.936814076,0.000265414,0,0,2315.43667,-5,0.431883978,0.850290272,0.5025,46.32014259,0.763722805,3.716720213,0.303374468,0.644310638,0.876770213,1.762374468,3.515117021,5.008623404,16.4239617,0.404690552
0.574246578,0.002427489,0.000751232,0.007581803,0.00614795,0.00023,2700,0,60000,0.00234,1.00E-05,0.45,0.2290826,0.3253927,1.141659975,0.889635378,0.000787017,0.00164756,0.002467189,0.00419572,0.005803548,0.006828925,0.013435194,awE60000C2700D0.234dRatio0.2Case,5,0,5.10E-11,1.53E-07,0.189496224,0.196581197,0.030335792,0.160086526,0.963959054,1.34E-05,0,6654.835847,6341.698881,-5,0.425753422,0.704018867,9,277.226576,0.39599537,1.950875759,4.5536625,6.593954167,7.431307292,9.10055,10.75628333,11.86719375,20.46969063,4.411088056
0.558737285,0.003130137,0.000884223,0.00748849,0.006116417,0.00067,1000,0,0,0.003,1.00E-05,0.6,0.302975953,0.373059243,0.821552992,0.070380403,0.004639917,0.008388148,0.00976563,0.012223685,0.014540594,0.016016557,0.026359084,U0.6R0.075dRatio0.45Case,5,0,1.26E-09,3.78E-06,0.428096278,0.446666667,0.089470641,0.20899654,0.958424503,0.000113342,0,0,2266.223649,-5,0.441262715,0.81213898,0.0492,1.274409888,0.287467619,0.846730546,0.539881301,0.863322764,1.018894309,1.380757724,1.839549593,2.207252846,5.372221138,1.215742315
0.390002639,0.007709131,0.001499305,0.00792409,0.006441565,0.00123,500,0,0,0.01875,1.00E-05,0.01,0.349851876,0.408095032,0.891826987,0.472897749,0.015966964,0.018675241,0.019858385,0.02247334,0.025314115,0.027306696,0.041877104,C500D0.75d.2475T1.875Case,5,0,7.79E-09,2.34E-05,0.319102114,0.1312,0.155222871,0.486436361,2.432180748,3.89E-06,0,0,819.6756773,-5,0.609997361,0.857280409,0.852,29.12607786,0.253920176,1.249465051,0.112306286,0.219003429,0.282127429,0.430660571,0.600473714,0.725134286,2.351174286,0.037900496
0.549491903,0.003490589,0.001265723,0.008561619,0.006636852,0.00054,1000,0,0,0.0099,1.00E-05,0.01,0.183961257,0.253473014,1.256049156,1.22554224,0.005982723,0.007636015,0.008375492,0.009936597,0.011589444,0.012753605,0.021556981,T.99D0.33d.1089Case,5,0,6.60E-10,1.98E-06,0.30940337,0.109090909,0.063072183,0.203850989,2.836197559,1.39E-06,0,0,2219.715931,-5,0.450508097,0.725762692,2.808,41.58441039,0.186270436,0.956031694,2.658281609,4.278548276,5.014168966,6.559655172,8.223548276,9.375493103,17.95245402,5.865237676
0.586327661,0.002142402,0.001175689,0.007723451,0.006068459,0.0005,1000,0,0,0.002,1.00E-05,0.25,0.175871074,0.240607768,1.145045042,0.876977716,0.003653258,0.006127498,0.007201686,0.009216592,0.011199859,0.012490889,0.02146469,U0.25D0.2d.10Case,5,0,5.24E-10,1.57E-06,0.466765808,0.5,0.0647379,0.138694607,0.933531615,4.83E-05,0,0,2417.37217,-5,0.413672339,0.730945121,2.853,185.3767412,0.309468756,2.532637635,0.657245679,0.888051852,1.031179012,1.421623457,2.046560494,2.733282716,10.26725309,0.008036019
0.564020022,0.002660207,0.001157669,0.008335347,0.006310623,0.00041,1000,0,0,0.0025,1.00E-05,0.01,0.14013568,0.208874,1.254358649,1.109730988,0.002045436,0.004431382,0.005523846,0.007608267,0.009604456,0.010858466,0.019497094,R0.5D0.25d.0825Case,5,0,2.89E-10,8.66E-07,0.308246689,0.328,0.049188114,0.159573861,0.939776491,1.34E-06,0,0,2293.683312,-5,0.435979978,0.670910118,0.762,57.01876259,0.37619231,2.436474826,1.80758,3.511972,4.415784,6.522704,8.957416,10.71264,25.02988,4.669185159
0.645273437,0.001119683,0.001054275,0.00783448,0.006181341,0.00025,1000,0,0,0.001,1.00E-05,0.1,0.059588552,0.150485381,1.691462874,2.488574173,0.000784857,0.001830862,0.002721928,0.004639242,0.006563775,0.007811473,0.015752236,U0.1D0.1d.05Case,5,0,6.54E-11,1.96E-07,0.446554962,0.5,0.031910223,0.071458667,0.893109925,1.58E-05,0,0,2819.072785,-5,0.354726563,0.395975686,1.404,133.8807569,0.992057896,5.144960133,0.718433333,1.122725926,1.361840741,2.048025926,3.209959259,4.342203704,19.73835556,0.295743549
0.574246578,0.002427489,0.000751232,0.007581803,0.00614795,0.00023,2700,0,4000,0.00234,1.00E-05,0.45,0.23522778,0.33104572,10.0374136,365.116322,0.000807798,0.001677503,0.002522673,0.004271639,0.005870482,0.006881366,0.013573,awE4000C2700D0.234dRatio0.2Case,5,0,5.10E-11,1.53E-07,0.189496224,0.196581197,0.030335792,0.160086526,0.963959054,1.34E-05,0,443.6557232,6341.698881,-5,0.425753422,0.710559798,9.03,926.4028518,0.763722805,3.716720213,26.54230488,33.59442927,36.58612195,42.67472439,49.28870244,53.63229512,85.91312927,35.37350647
0.678587362,0.001338123,0.00238272,0.011168126,0.008227126,0.00025,1000,0,0,0.001,1.00E-05,0.01,0.07840663,0.18617654,1.462813139,1.554857836,0.000867302,0.001891726,0.002727086,0.004657968,0.006648349,0.007962129,0.016448371,R1D0.1d.05Case,5,0,6.54E-11,1.96E-07,0.373657728,0.5,0.022385134,0.059908126,0.747315456,1.20E-06,0,0,3111.265339,-5,0.321412638,0.4211413,2.442,41.58441039,0.186270436,0.956031694,0.09366374,0.188087786,0.246208015,0.386881298,0.547951527,0.663626336,1.842700763,0.029449095
0.578684408,0.002630713,0.000989654,0.008024234,0.006409666,0.0005,1000,100,0,0.0025,1.00E-05,0.15,0.17704624,0.24235295,1.113213062,0.648149899,0.004270398,0.006508776,0.007464222,0.009322068,0.01115391,0.012390308,0.021560558,aaE100C1000D0.25dRatio0.4Case,5,0,5.24E-10,1.57E-06,0.380125084,0.4,0.062311244,0.163922999,0.95031271,2.40E-05,5.102040816,0,2373.517665,-5,0.421315592,0.730530575,4.14,81.12949127,0.203364862,1.046773586,0.250187619,0.465331429,0.560435714,0.777567619,1.050132381,1.266981905,4.41677381,0.01541022
0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00015,8674,50000,500000,0.0012,1.00E-05,0.18,0.0160117,0.239249036,35.47538757,1429.56866,0.001104487,0.001650191,0.001979045,0.002797258,0.003839372,0.004630728,0.00952119,awE500000aaE50000C8674dRatio0.25Case,2.69,0,1.41E-11,4.24E-08,0.223134595,0.25,0.016487966,0.07389247,0.892538379,1.76E-06,8503.401361,85034.01361,22815.99371,-5,0.380171914,0.066924826,1.5,135.5640549,0.670460954,5.581248057,1.533042857,6.598111429,12.56620857,25.41141429,37.04857143,44.04861714,85.23446286,2.122399546
0.659902283,0.002754892,0.001500247,0.010566679,0.008122695,0.00031,1000,0,0,0.0025,1.00E-05,0.01,0.11603069,0.1984086,1.324290037,1.202951871,0.001193745,0.002800407,0.003750642,0.005792893,0.007873584,0.009223202,0.018138258,R1D0.25d.0625Case,5,0,1.25E-10,3.74E-07,0.225054195,0.248,0.029337505,0.130357513,0.907476591,7.65E-07,0,0,2940.331411,-5,0.340097717,0.584806757,2.742,92.40885868,0.39599537,1.950875759,0.43959,0.82398875,1.128295,2.29704875,3.968605,5.166245,13.1136225,0.844331874
0.574246578,0.002427489,0.000751232,0.007581803,0.00614795,0.00058,900,0,60000,0.00234,1.00E-05,0.45,0.22422169,0.3030266,0.937828243,0.214413921,0.003353662,0.006863361,0.008284966,0.010844412,0.013222375,0.014756451,0.025199688,awE60000C900D0.234dRatio0.5Case,5,0,8.17E-10,2.45E-06,0.477860044,0.495726496,0.076498954,0.160086526,0.963959054,0.000101725,0,2638.986629,2113.899627,-5,0.425753422,0.739940619,0.5235,67.78202746,0.670460954,5.581248057,0.728135,2.105425,3.24075,6.509775,10.85185,14.083605,37.859445,2.895416578
0.666019722,0.001149445,0.001036552,0.008159012,0.006387558,0.00025,1000,0,0,0.001,1.00E-05,0.01,0.046790674,0.14265917,1.713446021,2.644229634,0.000783888,0.001610448,0.002526939,0.004676041,0.006755099,0.008044756,0.016423382,R0.5D0.1d.05Case,5,0,6.54E-11,1.96E-07,0.43499254,0.5,0.030640965,0.070440208,0.86998508,1.45E-06,0,0,2994.188777,-5,0.333980278,0.327989249,2.465,72.4490893,0.357254863,1.268967824,0.911646341,2.621315854,3.681358537,5.805403659,7.797002439,9.08277439,17.89301707,4.432839989
0.428333855,0.007214242,0.0013438,0.008723654,0.006897044,0.00087,750,0,50000,0.007,1.00E-05,0.3,0.3390179,0.39703766,0.676368892,-0.183094675,0.00883317,0.012351722,0.013712026,0.016284366,0.018892113,0.020698008,0.033815137,awE50000C750D0.7dRatio0.25Case,5,0,2.76E-09,8.27E-06,0.24118958,0.248571429,0.099728852,0.413487399,0.970302909,5.52E-05,0,1466.103683,1311.95455,-5,0.571666145,0.853868371,1.02,41.58441039,0.186270436,0.956031694,0.337997541,0.623603279,0.779181148,1.156877869,1.64747541,2.039363115,5.280381148,0.796813433
0.428333855,0.007214242,0.0013438,0.008723654,0.006897044,0.00087,750,0,10000,0.007,1.00E-05,0.3,0.35526657,0.4094554,0.649652243,-0.248864262,0.008951919,0.012350485,0.013687512,0.016317137,0.01890035,0.020655147,0.033340987,awE10000C750D0.7dRatio0.25Case,5,0,2.76E-09,8.27E-06,0.24118958,0.248571429,0.099728852,0.413487399,0.970302909,5.52E-05,0,293.2207366,1311.95455,-5,0.571666145,0.867656331,0.861,29.12607786,0.253920176,1.249465051,0.535074,0.937199,1.176596,1.842201,2.724411,3.388734,8.460099,1.226369084
0.578684408,0.002630713,0.000989654,0.008024234,0.006409666,0.0005,1000,10000,0,0.0025,1.00E-05,0.15,0.16894266,0.23345734,1.168190241,0.875941745,0.003917523,0.006402804,0.007430325,0.009378167,0.011247437,0.012487297,0.02174222,aaE10000C1000D0.25dRatio0.4Case,5,0,5.24E-10,1.57E-06,0.380125084,0.4,0.062311244,0.163922999,0.95031271,2.40E-05,510.2040816,0,2373.517665,-5,0.421315592,0.72365538,1.8,133.8807569,0.992057896,5.144960133,34.94514848,45.79954545,49.54044545,56.93533939,64.17200303,68.80982727,106.2770303,18.2274849
0.576619878,0.003246442,0.001285576,0.007856183,0.006333405,0.00049,9500,0,0,0.0031,0.01,0.9,0.9935986,1.8498098,1.729404211,3.718009931,0.004830041,0.006596942,0.007476157,0.009192915,0.010832675,0.01190026,0.020162224,nu1e-2C9500U0.9dRatio0.32Case,5,0,4.93E-10,1.48E-06,0.301868938,0.316129032,0.062371256,0.206617005,0.95489154,1.21E-05,0,0,22438.46488,-2,0.423380122,0.537135548,1.93,36.16156815,0.272625245,1.125044967,0.418751515,0.729962424,0.931026667,1.555552727,2.442483636,3.124464848,8.052701818,0.867634899
0.590945397,0.001619166,0.001236594,0.007622124,0.006017987,0.00041,3300,0,0,0.00112,1.00E-05,1.5,0.516875625,0.70811671,1.548668265,2.83847918,0.001995781,0.004652167,0.005719612,0.007699444,0.009607221,0.010822554,0.018951093,U1.5C3300TRatio0.75dRatio0.55Case,2.88,0,2.89E-10,8.66E-07,0.506433559,0.732142857,0.053790781,0.106214882,0.691714129,9.42E-05,0,0,8067.382633,-5,0.409054603,0.729929993,0.0726,9.04417537,0.81255223,5.490706205,0.710668,2.079076,3.137692,5.955752,9.437368,11.97854,31.03282,3.017567048
0.578684408,0.002630713,0.000989654,0.008024234,0.006409666,0.0005,1000,1000,0,0.0025,1.00E-05,0.15,0.18014526,0.24374197,1.094478726,0.707214999,0.004128062,0.006452913,0.007460755,0.009396168,0.011253914,0.012494974,0.021605366,aaE1000C1000D0.25dRatio0.4Case,5,0,5.24E-10,1.57E-06,0.380125084,0.4,0.062311244,0.163922999,0.95031271,2.40E-05,51.02040816,0,2373.517665,-5,0.421315592,0.739081825,1.92,40.56474563,0.203364862,1.046773586,0.26976619,0.493487619,0.593347143,0.81158381,1.08898,1.318448095,4.69387,0.023688541
0.578684408,0.002630713,0.000989654,0.008024234,0.006409666,0.0005,1000,5000,0,0.0025,1.00E-05,0.15,0.18412155,0.24706551,1.070260763,0.487598084,0.004212043,0.006598112,0.007559425,0.009452009,0.011298724,0.012544441,0.021750657,aaE5000C1000D0.25dRatio0.4Case,5,0,5.24E-10,1.57E-06,0.380125084,0.4,0.062311244,0.163922999,0.95031271,2.40E-05,255.1020408,0,2373.517665,-5,0.421315592,0.745233724,0.738,133.8807569,0.992057896,5.144960133,0.31599697,0.531,0.654036364,0.996648485,1.558515152,2.159815152,11.4146697,0.03870718
0.645273437,0.001119683,0.001054275,0.00783448,0.006181341,0.00025,1000,0,0,0.001,1.00E-05,0.25,0.05424317,0.193517521,1.666859269,2.598140901,0.000720095,0.001347125,0.0022696,0.004733561,0.007060953,0.008477956,0.017448469,U0.25D0.1d.05Case,5,0,6.54E-11,1.96E-07,0.446554962,0.5,0.031910223,0.071458667,0.893109925,3.96E-05,0,0,2819.072785,-5,0.354726563,0.280301079,1.5,46.84070382,0.44295661,2.173459245,4.302035821,7.651644776,9.168791045,12.19935672,15.22396119,17.2249806,31.46899403,9.177309638
0.428333855,0.007214242,0.0013438,0.008723654,0.006897044,0.00087,750,0,1000,0.007,1.00E-05,0.3,0.362485,0.4112661,0.648617327,-0.184224796,0.009467831,0.012671898,0.013928613,0.016476004,0.019175554,0.020907742,0.033688654,awE1000C750D0.7dRatio0.25Case,5,0,2.76E-09,8.27E-06,0.24118958,0.248571429,0.099728852,0.413487399,0.970302909,5.52E-05,0,29.32207366,1311.95455,-5,0.571666145,0.881387987,4.5,185.3767412,0.309468756,2.532637635,3.782175862,9.833381034,12.28442414,16.69726207,20.79719828,23.4421569,41.44773793,12.35498243
0.456937948,0.006162987,0.001253335,0.007898835,0.006451252,0.0006,1000,0,0,0.006,1.00E-05,0.05,0.229920015,0.305866748,1.026874185,0.486745408,0.006793951,0.008821272,0.009683193,0.011381999,0.013189018,0.014465519,0.024167252,U0.05D0.6d.12Case,5,0,9.05E-10,2.71E-06,0.194710779,0.2,0.075960569,0.390119999,0.973553895,5.29E-06,0,0,1841.410197,-5,0.543062052,0.751699936,4.5,185.3767412,0.309468756,2.532637635,0.806416049,1.312564198,1.685230864,3.442222222,6.71092716,8.886941975,21.47550247,0.091846794
0.428333855,0.007214242,0.0013438,0.008723654,0.006897044,0.00087,750,0,100000,0.007,1.00E-05,0.3,0.3292106,0.38556397,0.678635836,-0.202337696,0.009643068,0.012816539,0.014073022,0.016563145,0.019186091,0.020951387,0.034200674,awE100000C750D0.7dRatio0.25Case,5,0,2.76E-09,8.27E-06,0.24118958,0.248571429,0.099728852,0.413487399,0.970302909,5.52E-05,0,2932.207366,1311.95455,-5,0.571666145,0.853841711,6,542.2562197,0.670460954,5.581248057,5.71882,30.26488,40.907955,59.475845,75.90748,86.045615,153.069935,34.23877887
0.576619878,0.003246442,0.001285576,0.007856183,0.006333405,0.00065,3200,0,0,0.0031,0.01,0.3,0.80471456,0.9593656,2.774966955,21.27826809,0.00762759,0.009561466,0.010474231,0.012406962,0.014407994,0.015715623,0.025960166,nu1e-2C3200U0.3dRatio0.42Case,5,0,1.15E-09,3.45E-06,0.400438388,0.419354839,0.08273738,0.206617005,0.95489154,1.59E-05,0,0,7558.21975,-2,0.423380122,0.838798639,0.72,57.01876259,0.37619231,2.436474826,1.105797297,1.932210811,2.423581081,3.703067568,5.297354054,6.496181081,16.30626216,2.526941354
0.558737285,0.003130137,0.000884223,0.00748849,0.006116417,0.00082,1000,0,0,0.003,1.00E-05,1.2,0.51620537,0.611268342,0.866060257,0.48774816,0.0038863,0.009908259,0.012056959,0.015705567,0.018868475,0.020816447,0.033766601,U1.2R0.075dRatio0.55Case,5,0,2.31E-09,6.93E-06,0.523938729,0.546666667,0.109501381,0.20899654,0.958424503,0.000277434,0,0,2266.223649,-5,0.441262715,0.844482422,4.5,185.3767412,0.309468756,2.532637635,2.05392,6.2162,8.411882857,12.71977429,16.83700571,19.51802857,38.25307714,9.958164935
